1601544600,11403.8,11427.6,11403.55,11426.9,0
1601545500,11426.8,11428.6,11412.85,11422.4,0
1601869500,11487.8,11541.8,11476.45,11528.5,0
1601870400,11527.9,11552,11527.15,11548.2,0
1601871300,11549,11553.9,11535.5,11548,0
1601872200,11548,11554,11536.4,11539.5,0
1601873100,11538.8,11541.4,11521.6,11528.2,0
1601874000,11527.8,11546.5,11525.95,11545,0
1601874900,11545.3,11546.25,11533.6,11540.2,0
1601875800,11540.8,11578.05,11536.55,11556.3,0
1601876700,11555.8,11572.75,11554.25,11555.6,0
1601877600,11556.2,11556.95,11509.95,11533.5,0
1601878500,11533.1,11533.1,11509.85,11528.2,0
1601879400,11528.2,11543.05,11523.9,11533.8,0
1601880300,11533.9,11540,11521.7,11527.4,0
1601881200,11527.8,11534.95,11509.6,11515.5,0
1601882100,11515.5,11523.05,11491.35,11495.2,0
1601883000,11494.4,11502.95,11472.2,11478.9,0
1601883900,11481.1,11491.3,11452.3,11464.3,0
1601884800,11463.8,11507.6,11455.8,11499.3,0
1601885700,11499,11516.35,11490.8,11509.3,0
1601886600,11509.6,11533.2,11507.55,11526.6,0
1601887500,11527.3,11542.5,11506.2,11530.8,0
1601888400,11530.2,11536.3,11518.05,11518.4,0
1601889300,11518.5,11529.3,11505.2,11509.5,0
1601890200,11509.5,11511.45,11493.95,11501.7,0
1601891100,11501.5,11514.5,11495.75,11508.5,0
1601955900,11603.5,11615.3,11564.3,11585.6,0
1601956800,11586,11594.4,11577.55,11593.1,0
1601957700,11592.8,11598.15,11572.3,11591.2,0
1601958600,11590.4,11606.45,11589.9,11601.3,0
1601959500,11601.3,11612.05,11586.95,11605.4,0
1601960400,11605.3,11610.6,11593.8,11606,0
1601961300,11606.2,11613.05,11580.9,11590,0
1601962200,11590.2,11595.9,11577.9,11595.2,0
1601963100,11595.3,11597.75,11579.9,11587.3,0
1601964000,11587.8,11599.4,11584.05,11586.5,0
1601964900,11586.7,11598.3,11583.3,11593.3,0
1601965800,11594.2,11599.9,11587.8,11598,0
1601966700,11598,11608.7,11591.5,11606.5,0
1601967600,11607.1,11607.55,11582.05,11586.2,0
1601968500,11586.5,11593.55,11577.35,11587.8,0
1601969400,11587.6,11596.1,11581.85,11593.1,0
1601970300,11592.8,11597.6,11585.5,11593.5,0
1601971200,11593.3,11593.6,11572.6,11587.9,0
1601972100,11587.8,11600.3,11584.85,11591,0
1601973000,11590.5,11610.45,11587.7,11596.8,0
1601973900,11596.5,11614.5,11596.4,11609.3,0
1601974800,11609.2,11649.7,11609.15,11639.7,0
1601975700,11636.8,11649.6,11636.85,11644.7,0
1601976600,11644.2,11666,11644.15,11662.2,0
1601977500,11663.2,11680.3,11658.7,11661.7,0
1602042300,11679.2,11679.5,11629.35,11644.7,0
1602043200,11644.4,11690.05,11641.5,11684.6,0
1602044100,11684.5,11736.5,11684.55,11729.1,0
1602045000,11728.4,11737.6,11718.6,11734.1,0
1602045900,11733.5,11747.85,11719.2,11740.2,0
1602046800,11740.6,11744.05,11729.25,11735.8,0
1602047700,11736.7,11744.2,11709.65,11720,0
1602048600,11718.8,11721.25,11701.7,11710.6,0
1602049500,11711.3,11716,11689.8,11712.5,0
